session_id,label,sub_pattern,num_requests,session_duration_sec,mean_inter_request_time,std_inter_request_time,min_inter_request_time,unique_params_touched,param_reuse_rate,failed_request_rate,endpoint_diversity,user_agent_entropy,mouse_or_client_signal_present,discount_code_attempts,geo_ip_consistency,time_of_day_bucket
f4ee6ce8-6267-4d9c-9bc5-2b0e846c7b7b,normal,ai_shopping_agent,17,56.589,3.5368,2.0253,1.9687,7,0.1079,0.1313,4,0.1349,True,3,False,evening
551918cb-008f-4bf8-bf75-7c73015c251a,abusive,scraper,92,252.92,2.7793,1.209,0.817,22,0.1315,0.0503,6,0.0402,False,0,True,evening
d9afe18c-f080-4d0d-bbe4-a5d1b74b7df3,normal,ai_shopping_agent,16,68.703,4.5802,7.0982,0.6394,17,0.219,0.2164,4,0.1001,False,2,True,afternoon
de16d4fd-cc6b-4d2b-8742-e5f57dab9d06,normal,regular,6,119.671,23.9342,36.254,2.7678,3,0.0193,0.0575,2,0.0588,True,0,True,evening
aaeae16a-ad02-4fa7-a695-5a3832d8e00d,normal,ai_shopping_agent,38,107.823,2.9141,1.7971,0.3526,18,0.1058,0.1037,3,0.0369,False,3,True,night
947f21ab-5cef-4970-8879-b0e451937fdd,normal,regular,16,178.669,11.9112,10.0838,1.7772,9,0.0929,0.0457,4,0.0672,True,0,True,afternoon
d0b2e7f7-d198-4f62-84de-e7500f5d4b96,normal,regular,10,56.455,6.2728,4.2574,1.5596,5,0.0471,0.1057,4,0.0875,True,2,True,morning
d2f1033e-6757-4054-be53-3ea2a1425687,normal,regular,15,58.338,4.167,3.1699,0.3072,6,0.0836,0.0268,4,0.0951,True,1,True,night
f1f80bfa-03e7-421b-9828-af7dea2f07d3,normal,regular,8,103.019,14.717,12.8468,1.25,7,0.1051,0.0727,2,0.1458,True,0,True,afternoon
32fdfa76-2efa-4e88-9b5a-d4f080efc0bd,normal,regular,13,171.379,14.2816,16.5644,2.3576,7,0.0953,0.0937,3,0.0772,True,2,True,evening
d2b9cfe5-4d59-4c28-adec-f4935f508aa7,abusive,promo_abuse,21,56.639,2.8319,1.2913,1.2361,19,0.1468,0.2756,3,0.0754,False,9,False,afternoon
57239602-3cda-4ba5-b5b4-2fb5700a639d,normal,regular,12,155.34,14.1219,15.3909,0.6297,4,0.018,0.1285,2,0.1104,True,2,True,night
7fc4c711-9b1e-4c09-878e-0318f0b0af26,normal,regular,5,29.76,7.44,5.5225,1.6628,8,0.1207,0.1235,2,0.0283,True,2,True,morning
78428626-1fb4-481d-9876-043ec95c961f,normal,regular,15,92.89,6.635,6.4165,0.401,2,0.1244,0.0497,3,0.1401,True,1,True,night
3880eec5-36bc-40d2-b550-0139b6c86710,normal,regular,5,18.872,4.7179,5.6643,0.7194,5,0.04,0.1224,5,0.0661,True,0,True,afternoon
639d54bb-02ca-4777-a2c1-42a86c1bd316,abusive,card_testing,62,128.011,2.0985,1.0631,0.5104,4,0.3681,0.4691,1,0.037,True,3,True,afternoon
c9565854-38fe-428e-99e0-f6eb36b2a917,normal,ai_shopping_agent,43,182.659,4.349,3.6294,0.8674,7,0.2076,0.1781,3,0.0788,False,1,True,afternoon
8cda8254-e45e-4e28-96fc-62c501b689cf,normal,regular,10,30.086,3.3429,4.02,0.8867,5,0.1103,0.021,5,0.0705,True,2,True,evening
cfe43feb-fa5b-4dc8-8d29-6498a4fb68d5,normal,ai_shopping_agent,33,191.271,5.9772,3.7831,0.7251,5,0.1601,0.1852,4,0.0239,True,0,True,evening
59dd70dc-603d-493f-8bfc-b0acdcaccf3a,normal,regular,14,191.774,14.7519,12.529,3.5083,5,0.0601,0.0676,2,0.1137,True,2,True,night
a8e41d08-8fc9-49bf-a0c2-325a266570ef,normal,power_user,29,252.765,9.0273,7.1914,0.501,11,0.1265,0.1763,3,0.0894,True,3,True,morning
d04ad574-9f67-4cf3-b1d1-345a867036d8,abusive,scraper,81,208.091,2.6011,1.1354,0.8299,28,0.1115,0.1015,3,0.0279,False,1,True,night
e0aa3cde-b605-4106-a05d-a6aca3cd10ad,normal,regular,6,45.313,9.0627,3.826,3.0222,9,0.1375,0.0737,3,0.1368,True,0,True,morning
6056a5cd-5e92-495b-bf99-3b10e5b35b1e,normal,regular,5,53.679,13.4199,9.9295,2.9505,10,0.0214,0.0874,4,0.0418,True,2,True,night
de330c5c-e71a-4f85-8261-e564a1b5d962,normal,regular,16,264.462,17.6308,24.4677,0.9496,5,0.0429,0.005,3,0.1076,True,2,True,morning
64cdde11-087b-431b-97d8-017d873c94c5,abusive,promo_abuse,26,62.224,2.489,1.1344,1.0049,15,0.3699,0.3374,2,0.1665,False,9,True,evening
7e756074-64ea-403b-9681-5232550c2fb0,normal,ai_shopping_agent,24,63.797,2.7738,3.6542,0.3018,8,0.123,0.0468,3,0.1148,False,2,True,evening
f9dfe102-f2f1-4b49-a0a8-bf9235f5772e,abusive,promo_abuse,28,81.221,3.0082,1.3953,1.0115,6,0.263,0.3317,4,0.0543,False,4,False,morning
17db2ed0-8aa2-49cd-aaa2-55f9d122d153,abusive,card_testing,282,565.783,2.0135,1.1717,0.5004,3,0.7696,0.6393,2,0.0555,False,3,True,evening
2e6ef090-4739-44f7-884b-962a4b27c2dc,normal,ai_shopping_agent,29,105.316,3.7613,1.8819,1.2632,5,0.1904,0.152,3,0.117,False,1,True,afternoon
178c245c-35d6-4b98-b4b4-ed9d80743221,normal,regular,4,35.683,11.8943,7.8222,2.3735,3,0.0673,0.0832,4,0.092,True,0,True,evening
255b1f8b-764d-4042-be50-82f47d58f88a,normal,regular,7,87.835,14.6391,16.9082,1.2725,7,0.0094,0.0153,4,0.0456,True,0,True,night
cd5d88d8-b61a-4982-9d23-80924d8cc5a1,normal,regular,12,218.919,19.9017,15.7497,3.0753,7,0.1124,0.0623,5,0.1113,True,2,True,morning
65053ddc-327e-4327-8c56-0795fc2853c4,normal,regular,7,39.626,6.6044,4.4202,1.3325,9,0.1367,0.1233,5,0.0257,True,2,True,afternoon
77677970-12da-4045-bda7-33bf32f635c8,normal,regular,15,110.925,7.9232,6.0901,1.649,10,0.0159,0.0148,3,0.078,True,2,True,afternoon
4069a828-3c15-4632-8673-a8bc794487b4,normal,ai_shopping_agent,17,61.614,3.8509,2.4506,0.8792,15,0.1748,0.0244,5,0.1453,True,1,True,night
15c4e232-9809-447f-9621-06ed4d7f124d,normal,regular,10,78.717,8.7463,7.4481,1.6853,7,0.0043,0.0487,5,0.0389,True,1,True,afternoon
f931914f-1155-4424-95cf-b4435ab637af,normal,regular,12,181.238,16.4762,30.8718,0.8694,8,0.0355,0.0244,2,0.0433,True,0,True,night
f856eb98-b2d1-4846-bea2-94f069909cfe,normal,power_user,18,63.464,3.7332,2.0354,0.5638,12,0.0811,0.1042,4,0.0842,True,2,True,afternoon
edbf1a49-1193-4a8c-9872-50bd5573d8fc,normal,ai_shopping_agent,38,137.792,3.7241,1.8779,0.8518,10,0.1812,0.1124,4,0.117,True,3,True,night
168275f4-30f4-4455-a307-e14c3629fa79,normal,power_user,14,75.308,5.7929,3.453,1.5214,13,0.1032,0.0937,5,0.0837,True,2,True,evening
cd60be51-204f-41ac-8868-9793f7328621,abusive,scraper,38,99.519,2.6897,1.4004,0.8667,66,0.0796,0.1309,4,0.0322,False,0,True,morning
9a469db2-daf4-4725-b604-c55440315b22,normal,power_user,16,71.796,4.7864,3.3682,0.6549,5,0.1677,0.1182,2,0.0499,True,1,True,evening
2ae6539f-e7f3-44e8-8bff-3b4a1d250331,normal,regular,13,162.762,13.5635,9.16,2.3417,3,0.1408,0.1277,4,0.0411,True,0,True,evening
3de3c2d6-6d00-46ee-8e98-2563fe619e5d,abusive,promo_abuse,25,62.748,2.6145,1.0937,1.0904,17,0.2191,0.3406,2,0.0702,False,18,True,night
5b91b243-40d9-4db0-97a6-053b1d3d5121,normal,regular,10,52.816,5.8684,5.1409,0.9457,7,0.0674,0.1494,2,0.0727,True,0,True,night
abe1131c-979e-4ce0-8ad6-978bb8bf19f8,abusive,card_testing,200,377.268,1.8958,1.2077,0.5003,6,0.4487,0.4596,2,0.063,False,1,False,night
a9bcab92-1dd0-4a74-8601-5d4a50c515be,normal,regular,7,45.204,7.5341,5.7136,3.3951,6,0.0121,0.006,2,0.0319,True,1,False,morning
55b2ff90-da03-4a77-9a54-5b5601305676,normal,regular,10,116.57,12.9522,16.0621,2.3445,4,0.0193,0.1244,3,0.0762,True,2,True,morning
631f62d6-092a-4838-ac57-36bc86e3a0d1,abusive,promo_abuse,38,99.632,2.6928,1.2406,1.01,22,0.1919,0.0958,2,0.0698,False,13,False,night
ad0edf9c-49b8-4dd8-a324-a8b5b12aa1ed,abusive,card_testing,255,517.47,2.0373,1.2285,0.5128,4,0.7306,0.6333,3,0.0207,False,1,True,afternoon
3ecb785d-67a4-4fbd-b98f-dfd7e5e00452,normal,ai_shopping_agent,26,76.206,3.0483,2.818,0.6896,4,0.1526,0.0762,3,0.148,False,1,True,morning
2a90f366-a439-4cf8-9809-894bc9e48eae,normal,regular,4,12.767,4.2556,0.4911,3.8611,7,0.1357,0.0921,5,0.1391,True,0,True,night
b04eb19a-fd5f-4e24-95cb-9efe101aa303,normal,ai_shopping_agent,18,50.647,2.9792,2.4372,0.5587,5,0.2366,0.1108,2,0.0216,True,1,True,afternoon
0e849b9f-4d50-4b16-a6cc-4297bdf2fcbb,normal,regular,14,189.829,14.6022,14.9012,2.7722,3,0.0679,0.035,3,0.0337,False,0,True,evening
ec03c2fe-d4f4-4703-901d-65811885db2b,abusive,scraper,91,220.46,2.4496,1.1452,0.8517,19,0.082,0.1139,5,0.0739,False,0,True,morning
5f6c1d24-539f-404c-9c75-707115dc2449,normal,ai_shopping_agent,27,73.662,2.8332,1.0999,0.8954,13,0.2635,0.2177,5,0.0878,False,1,True,morning
45822952-b126-483f-9a52-1c4398b45b37,normal,regular,14,221.879,17.0676,14.1985,2.8021,9,0.0967,0.0685,2,0.033,False,1,True,morning
67fb9af5-d4fd-4a78-a4e2-d1606479ca4a,normal,ai_shopping_agent,45,186.148,4.2306,3.0283,0.6239,6,0.1013,0.0218,4,0.1288,False,2,True,night
eb66b20e-23e7-4f78-b48c-3e9e7bb276d9,abusive,promo_abuse,14,37.388,2.876,1.3174,1.2688,13,0.1788,0.2322,3,0.1634,False,15,True,evening
8aab9e4b-5100-4bd2-8d7f-16e0bb334d56,normal,regular,5,40.616,10.154,3.8022,5.5783,3,0.1078,0.1167,2,0.1408,True,1,True,night
ec4fd54b-7f2e-4414-9c26-73ec3fd5dddc,abusive,scraper,156,413.043,2.6648,1.1054,0.8258,31,0.1309,0.1466,5,0.0368,False,0,True,evening
29aabdcb-188d-4446-99aa-beac3d68715c,normal,regular,15,126.669,9.0478,9.8303,2.0275,3,0.051,0.0233,2,0.0694,False,1,True,evening
8fd28bb9-3ed6-46f9-8ef4-216dafe860c9,normal,power_user,19,50.094,2.783,2.1433,0.5638,5,0.1311,0.127,2,0.0752,True,1,True,morning
eec7afc3-904c-4cb0-961b-5ba643a0b3b8,normal,regular,9,63.66,7.9575,4.3836,1.0429,5,0.098,0.1253,5,0.0659,True,1,True,night
aa89bb27-91a1-4bb2-9a97-b6d8e65d661b,abusive,scraper,137,358.902,2.639,1.3374,0.8069,60,0.251,0.1181,4,0.0626,False,0,True,morning
d1b5eb9f-4ebc-45ad-ba2c-c564576e31b8,normal,power_user,12,180.004,16.364,25.6971,1.9966,4,0.0446,0.061,4,0.0742,True,3,True,afternoon
691c1b52-583f-4af4-9363-2a64cffd0aa4,normal,regular,10,78.409,8.7121,6.4912,2.0509,10,0.091,0.1263,3,0.0542,True,0,True,morning
f52921ab-b0c5-4171-be8f-aea26f116041,abusive,promo_abuse,45,122.228,2.5549,4.5484,1.032,23,0.2447,0.2389,2,0.078,True,14,False,morning
51b77493-fe86-42d9-8612-f3bfc156c8a4,normal,regular,13,53.767,4.4806,4.1732,0.6457,10,0.0079,0.0696,3,0.0694,True,1,True,night
3605e9ab-570d-44fb-b901-531e03fb79f9,normal,power_user,25,260.178,10.8407,12.9336,0.9659,6,0.1275,0.1606,2,0.0942,True,1,True,morning
a2ae614e-8f59-4aa1-82ae-e10c93a0a6b3,normal,regular,9,54.581,6.8227,5.4638,0.3796,8,0.0578,0.0865,2,0.0876,True,2,True,afternoon
533b4c9a-52f1-431d-9ef2-2c6414b68a18,normal,regular,8,48.335,6.905,4.8129,1.4166,6,0.0341,0.0035,2,0.1457,True,1,True,night
dc7cbe8f-f05b-4043-a4d8-54162e0d1a30,normal,regular,15,122.881,8.7772,7.3618,1.104,2,0.0962,0.1016,3,0.0772,True,2,True,afternoon
8f391ceb-74e0-4545-95a9-c186a342bf5a,abusive,promo_abuse,32,80.981,2.6123,1.1432,1.2078,7,0.1933,0.1897,4,0.107,False,10,True,night
ec2abf12-c133-4d6a-a5b9-0270b64b50b5,normal,regular,7,149.003,24.8338,16.5976,2.6791,8,0.0981,0.1287,5,0.069,True,0,True,morning
7f3a0c5e-c05d-4a2a-bb16-591afd9128af,normal,regular,8,58.772,8.396,9.7055,0.2426,3,0.0251,0.1434,3,0.1071,True,0,True,night
b446de4c-f1bd-4690-97c4-0da962626369,normal,regular,12,93.798,8.5271,6.8132,1.7188,10,0.0689,0.0187,4,0.1278,False,0,True,evening
5d4ba662-49f9-42ae-8ce2-ba140e8491aa,normal,regular,9,30.962,3.8702,3.4188,0.995,4,0.0548,0.1398,2,0.1439,True,2,True,afternoon
e27f27dc-de99-438d-9cfe-308b6fd33a18,normal,power_user,12,68.686,6.2442,5.9223,1.5816,10,0.0688,0.1296,5,0.1203,True,0,True,night
b88f4935-375a-4b29-9558-41c1f498055d,abusive,card_testing,137,272.281,2.0021,1.1534,0.5082,5,0.567,0.372,1,0.0499,False,1,False,morning
02afd35e-1d33-42ff-9ba3-d239b4c6beb9,normal,regular,16,122.319,8.1546,10.4063,1.1016,2,0.0469,0.1108,3,0.1062,True,0,True,evening
3fc6b59c-7881-4958-9412-3956f0ae68de,normal,regular,6,28.497,5.6993,2.5779,2.2043,4,0.026,0.0229,5,0.0803,True,0,True,night
6fba2bc9-90e3-42dc-9178-72f1348a223f,normal,regular,5,23.788,5.9469,5.8418,2.1014,8,0.1091,0.1148,4,0.0776,True,1,True,evening
7bd96d46-3f82-4926-92bb-f76225e61391,normal,regular,16,145.642,9.7095,9.5629,0.518,3,0.0352,0.1027,5,0.1472,True,0,True,morning
ef0c88d4-35e6-42df-abf7-33a1825b5a71,normal,regular,14,48.247,3.7113,2.268,0.5398,7,0.049,0.0623,4,0.128,True,2,True,night
4b4f11bd-f815-4e81-8213-daf02df61e45,normal,regular,16,211.041,14.0694,9.9821,2.233,2,0.0013,0.1367,3,0.0528,True,2,True,evening
8e4aa1ce-0d46-49ac-997d-244fa8afa9ad,normal,regular,7,53.368,8.8946,9.8367,0.3038,9,0.1167,0.146,4,0.1208,True,2,True,evening
4c47f1df-80f6-4319-8dd2-c78659fcfa6d,abusive,promo_abuse,26,65.2,2.608,1.135,1.0712,19,0.2073,0.2123,4,0.0828,False,17,False,afternoon
ea58c5a6-4daa-4733-8e15-ccfc4c7c7a43,abusive,card_testing,47,95.529,2.0767,0.9135,0.5223,3,0.5106,0.8132,3,0.0115,False,0,True,evening
58a8f3c4-7456-441b-abff-d7daaa2507ad,abusive,scraper,62,168.183,2.7571,1.0349,0.9439,70,0.0776,0.084,5,0.0027,False,2,True,morning
2c025ecb-c8d4-4029-9653-d35e93d7be97,normal,regular,12,77.144,7.013,7.3834,0.2364,4,0.0013,0.0063,4,0.1202,True,1,True,night
618ad0c4-732d-49ea-9941-060b8a8dc605,normal,regular,11,76.787,7.6787,6.2713,0.8798,6,0.008,0.0085,4,0.039,True,0,True,evening
29299c41-57cc-4c07-9525-21195c37aa11,normal,power_user,20,54.84,2.8863,2.1533,0.5156,10,0.0797,0.0869,4,0.0788,True,0,True,morning
ad664a3d-7a32-439b-93ea-6c06d7d1c45d,abusive,scraper,38,108.674,2.9371,1.2351,1.1914,64,0.2123,0.1282,5,0.0063,False,2,True,afternoon
f9f5ff1e-62e1-42b0-806d-45eb6adbcd77,abusive,promo_abuse,35,93.373,2.7463,1.312,1.0048,23,0.3738,0.1502,5,0.1041,False,10,True,morning
c8291856-29d5-456b-9753-acc03983e66b,normal,regular,5,49.503,12.3757,5.2491,3.8446,4,0.04,0.1405,3,0.0412,True,2,True,afternoon
ff5f6ab4-357d-4883-813e-a3a7cccd277e,normal,ai_shopping_agent,17,72.537,4.5336,2.6147,1.5168,14,0.1248,0.1352,4,0.069,False,0,True,night
359ec64f-1b7f-4426-9ccd-14f7801d20e1,normal,regular,6,70.887,14.1774,16.5368,4.4141,5,0.1176,0.0653,3,0.1061,True,2,True,night
07d2fa0a-5c88-4b6e-acc1-8937b660fd62,normal,regular,8,91.227,13.0324,4.6487,3.8728,7,0.1094,0.0469,3,0.1093,True,1,True,morning
27ad3163-e59d-40b1-8ed4-0200c5ec02aa,normal,regular,5,84.48,21.12,16.5366,6.7393,9,0.1232,0.1005,2,0.0545,True,1,True,morning
b6eea158-2fb1-41a3-b932-ff9fd5cebfed,normal,regular,15,187.023,13.3588,10.5259,0.9805,2,0.014,0.0989,5,0.0879,True,2,True,morning
f92910dd-35a3-4f39-a338-5ea7e5a8066a,abusive,scraper,161,449.1,2.6951,7.446,0.8015,40,0.253,0.1429,6,0.0314,True,2,False,evening
5255503e-18f9-4c6b-8480-db2d9e893e56,abusive,card_testing,95,213.32,2.071,7.7654,0.526,5,0.5799,0.5796,3,0.0687,True,1,True,night
652ba2bd-6a41-482d-8fcd-3f7296b1abc1,normal,regular,10,142.138,15.7931,13.596,3.4072,2,0.054,0.0836,5,0.0358,True,1,True,afternoon
9b6f6e6e-d7e8-45f7-b7a6-af5767252052,normal,ai_shopping_agent,35,100.174,2.9463,1.8763,0.3579,8,0.1048,0.1713,2,0.0789,False,3,False,afternoon
c81e584d-cb80-45ea-9fc2-55ba7b956c56,normal,regular,12,147.737,13.4306,12.8059,4.157,10,0.0262,0.117,5,0.1207,True,2,True,morning
2f313915-ff27-409e-ba34-5610bb9ed5f2,normal,regular,15,129.773,9.2695,7.9789,1.6762,8,0.0223,0.0961,4,0.0397,False,2,True,night
d25b91e6-4853-436d-9dc2-489017588a0c,normal,regular,11,174.869,17.4869,10.2349,3.9636,4,0.1326,0.0057,5,0.0401,True,2,True,afternoon
1ec47917-8be1-4c94-986f-1347b7ca3360,abusive,scraper,41,96.136,2.4034,0.927,0.8119,44,0.0763,0.1709,3,0.0353,False,2,False,afternoon
29dc089e-9bc9-4eb5-b13c-93c26445d57b,normal,regular,9,75.588,9.4485,7.6534,1.6236,3,0.1156,0.0678,3,0.125,True,0,True,morning
0cae782b-146a-40d9-bdf8-78bd3f3c6139,normal,power_user,30,247.422,8.5318,12.2373,0.3147,7,0.1048,0.1032,3,0.1226,True,1,True,evening
3e3ba9f1-2140-49a5-b7d8-a0a000675ae6,normal,regular,9,71.646,8.9557,9.1164,1.9593,3,0.0794,0.1457,4,0.1199,True,0,True,evening
3c32307a-9909-49be-ac5d-aebbd54fffd0,normal,regular,11,114.529,11.4529,5.8306,1.5324,8,0.0147,0.0348,4,0.0239,True,2,True,night
85125dbb-4448-4c06-bc76-8a8b85fcb119,normal,ai_shopping_agent,13,56.293,4.6911,2.8053,1.8405,5,0.2359,0.077,4,0.0838,False,1,True,evening
19b4f39e-4fbc-4ea0-9ea5-2199683287f0,normal,regular,10,106.721,11.8579,8.7344,3.3775,7,0.0577,0.0725,4,0.149,True,2,True,night
15c7e5f6-1362-469c-8737-25f678b32179,abusive,card_testing,25,67.2,1.924,8.5262,0.5322,7,0.5447,0.8179,3,0.039,True,2,True,morning
2ba83976-c34d-4db9-bc34-e6dbe780a4b2,normal,power_user,14,112.557,8.6582,9.7312,1.0407,12,0.0517,0.1292,5,0.0981,True,3,True,evening
d55d7f45-8c18-4179-9faf-7d41f1b65eae,abusive,card_testing,99,191.232,1.9513,0.9722,0.5075,4,0.4591,0.481,2,0.0644,False,3,True,evening
73ed1753-e73d-4932-b0d4-ad5940506e45,normal,regular,5,62.709,15.6773,13.1372,2.8897,4,0.0776,0.1234,4,0.1153,True,1,True,morning
8a1b65a8-7283-4262-922b-13da302ec2a6,normal,regular,15,393.747,28.1248,56.8486,1.9876,9,0.0606,0.0479,4,0.0537,True,0,True,night
06ba493a-047d-425b-bd61-c0fd7a8af0ad,normal,regular,13,169.975,14.1646,11.2753,1.0323,10,0.1111,0.0774,5,0.1446,True,1,True,night
d205d6ee-70d5-451f-9550-ce4bdb35d1aa,normal,ai_shopping_agent,28,72.644,2.6905,2.2067,0.3587,14,0.2125,0.0523,5,0.0717,True,0,True,morning
950c0b30-6e04-43ce-b11e-f110db41fbfd,normal,regular,16,95.107,6.3405,5.85,0.6312,2,0.0816,0.0387,2,0.0876,True,2,True,afternoon
d9c47282-0133-45e2-a462-2fd08432b7b1,normal,regular,3,5.478,2.7389,0.9323,1.8067,7,0.0382,0.0102,2,0.0348,True,2,True,night
80316914-d5b7-494e-a716-348b5519f9a2,normal,regular,4,12.694,4.2312,1.3621,3.1434,2,0.0024,0.1394,5,0.0463,True,1,True,afternoon
d34012cf-e703-44ab-bd46-4510548f4662,abusive,promo_abuse,16,41.111,2.7408,1.1791,1.0927,7,0.4338,0.3114,3,0.0206,True,9,False,morning
8afc8787-96f9-4223-ae53-66e41092145b,abusive,promo_abuse,37,104.131,2.8925,1.1093,1.1813,8,0.3564,0.3282,2,0.1,False,11,True,afternoon
34d29113-b034-42aa-94d7-7e30423b7070,abusive,card_testing,188,377.294,2.0176,0.9655,0.5131,9,0.7828,0.7213,2,0.0996,True,3,False,evening
d36a1cb8-473d-4d6c-ae2c-25bed276a1c6,normal,power_user,17,115.292,7.2058,9.17,0.4864,14,0.1331,0.1109,3,0.0468,True,3,True,night
1db1f94c-cbac-407e-8efa-7614f4142ea3,normal,regular,8,102.591,14.6559,14.5012,2.4772,5,0.0453,0.0691,3,0.1466,True,0,True,evening
9024b755-5a6f-4aaf-81a4-b77b659303c8,normal,regular,14,53.522,4.1171,4.4212,0.5555,3,0.0179,0.0345,3,0.0861,True,0,True,morning
31e84f68-8dce-4688-8aa1-0a9316558147,normal,regular,9,89.724,11.2155,6.3156,1.9648,6,0.0308,0.1316,5,0.1133,True,2,True,morning
a8ba55a3-4b54-4074-aad4-2446b1c7b346,abusive,promo_abuse,43,112.657,2.6823,1.2648,1.0123,16,0.3356,0.2434,5,0.1615,True,7,False,afternoon
9787df92-c06d-4753-8e4b-57799cc964d4,normal,regular,9,65.467,8.1834,6.4951,1.2125,4,0.1456,0.1365,3,0.1048,True,2,True,afternoon
9e7c8237-7119-468f-9aff-f71fda60b015,normal,regular,6,101.601,20.3202,14.0823,5.1922,10,0.1372,0.0688,4,0.1171,True,0,True,night
e61b7470-81ec-42e1-b3f2-b43de8669f4f,normal,regular,14,66.545,5.1189,4.2197,0.3853,4,0.0786,0.1082,3,0.0241,True,1,True,morning
c897081a-f781-49d5-b023-9478754a4166,normal,power_user,20,121.262,6.3822,7.846,0.8665,3,0.1301,0.0263,3,0.0874,True,1,True,night
60d68478-a62c-438b-adda-cccffe2edb78,normal,regular,12,185.473,16.8612,16.2627,1.7149,8,0.0243,0.0217,4,0.0602,True,0,True,night
2d866e59-b59b-4165-91b4-6047afec0f44,normal,regular,7,57.056,9.5093,10.0821,2.7543,7,0.0018,0.1391,2,0.0327,True,2,True,evening
ccc52e09-cafe-498a-8afb-9af2bfea4270,normal,regular,10,69.697,7.7441,2.974,2.8653,10,0.0807,0.0306,5,0.101,True,1,False,morning
b9ad3b72-2aea-4094-a40f-d50cdad0308b,abusive,card_testing,347,702.752,2.0311,1.1095,0.5037,8,0.3906,0.5014,3,0.097,True,2,True,afternoon
7f32e099-7c27-4b99-bc47-2105cfc0beda,abusive,promo_abuse,23,54.914,2.4961,1.1526,1.0229,17,0.4078,0.1395,3,0.0678,True,8,False,evening
f425efd7-6ccc-4010-ad5c-edcca66a5f4b,normal,regular,16,287.269,19.1512,49.5635,0.5752,3,0.1054,0.1464,3,0.0231,True,2,True,morning
b5ea533d-1038-496f-93ce-4c470bd6dde4,normal,power_user,28,235.474,8.7213,7.7863,0.5035,4,0.1129,0.1418,3,0.098,True,3,True,evening
ff723a92-094f-4196-a6f4-f67ad3443164,abusive,promo_abuse,23,67.383,3.0628,1.3598,1.0297,16,0.1962,0.165,2,0.1448,False,16,True,evening
54424804-fb76-4749-b20c-91c3a20a99b1,normal,power_user,19,78.738,4.3743,3.8653,1.0323,7,0.1733,0.132,2,0.0936,True,2,True,night
6a1a4eb1-c6ec-4c14-b31a-64df7f81fb40,normal,power_user,14,75.157,5.7813,5.4791,0.3185,5,0.1049,0.0341,5,0.1333,True,0,True,evening
c26c339e-5fa5-49e5-9a3b-bf98f90d4a63,normal,power_user,30,233.555,8.0536,9.3895,0.4873,11,0.145,0.1404,5,0.108,True,0,False,night
1c3eea7a-74df-4c9c-8585-70fff0ff2a8f,normal,power_user,20,93.802,4.937,4.8464,0.6651,10,0.1698,0.1386,4,0.1343,True,1,True,night
d44b4e88-9a44-4f95-b3d3-850638a57cef,normal,ai_shopping_agent,32,150.508,4.8551,5.3869,0.7097,16,0.1842,0.2155,2,0.0498,False,2,True,evening
9a6ba96f-b8e3-49a3-acc2-21a7c01d723b,normal,regular,14,155.687,11.9759,7.9889,2.2512,5,0.0177,0.0697,5,0.0738,True,2,True,afternoon
fa28f32f-2508-4dda-a88f-8507a0eb22a7,normal,regular,12,129.371,11.761,8.055,1.4524,2,0.0175,0.1174,4,0.0738,True,1,True,afternoon
b90ac1bf-77d4-427d-9dbc-0973ad768b96,normal,regular,13,51.71,4.3092,4.1398,0.5851,7,0.1315,0.014,3,0.0267,True,0,True,afternoon
271250d9-3070-4c2e-bcfc-0f9d18225aa4,normal,regular,12,118.09,10.7355,9.998,3.8653,9,0.0346,0.1217,5,0.0474,True,1,True,night
bfcba3b5-c00d-4bd8-8b5b-208d28e9276d,normal,ai_shopping_agent,36,117.824,3.3664,1.5819,1.1908,6,0.1086,0.124,5,0.1236,False,0,True,night
7856cf74-d70a-4001-aaa5-03414eac83bf,normal,regular,13,112.311,9.3593,7.3064,0.8951,9,0.0648,0.0044,5,0.0705,True,0,True,afternoon
90079802-aa45-438a-b43c-95ddd76ef442,normal,regular,5,13.888,3.4719,2.6727,1.4323,4,0.0574,0.1025,3,0.0799,True,2,True,evening
7aaea63f-ae8d-4ae1-bf01-7566a02ff6d4,normal,regular,12,169.189,15.3808,20.5071,1.9297,9,0.0239,0.1494,2,0.0317,True,1,True,night
5440b762-0042-449c-99c1-9bb399bb2691,normal,regular,7,39.641,6.6069,3.1829,3.4145,3,0.078,0.0934,2,0.0568,True,1,True,night
d3ec2f29-d7c8-4bfa-8551-c5b509ebdb23,normal,ai_shopping_agent,37,144.799,4.0222,2.8111,1.0319,18,0.1889,0.1777,5,0.1208,False,2,False,morning
6a7c08ac-144c-4bff-bffc-86ea4181e29d,abusive,card_testing,128,244.654,1.9264,1.0472,0.5394,4,0.3763,0.365,3,0.0883,False,2,False,night
e06e2c0b-c92d-46c3-b7b1-32410f07d529,normal,power_user,17,126.336,7.896,4.8659,1.1761,12,0.0976,0.0297,4,0.0745,True,3,True,evening
c26ed30c-7be6-4437-bfb1-4f5806a6c9b6,normal,regular,8,123.766,17.6809,11.2236,3.5867,7,0.0989,0.104,4,0.1446,True,2,True,evening
5ed4d83a-2f34-4075-a0c8-39fac586d7a2,normal,regular,9,57.228,7.1534,6.1598,1.3356,2,0.0669,0.0329,2,0.1005,True,0,True,afternoon
